address,postal_code,latitude,longitude,full_address,coordinates,nearest_MRT,MRT_distance,nearest_Mall,Mall_distance,nearest_Market,Market_distance,nearest_Hawker,Hawker_distance,CBD_distance
330 ANG MO KIO AVE 1,560330,1.362431864,103.8510307,330 ANG MO KIO AVENUE 1 TECK GHEE VIEW SINGAPORE 560330,"(1.362431864, 103.8510307)",Ang Mo Kio,0.8594157934158494,AMKHub    Singapore ,0.8105841706536117,G8 MART PTE. LTD.,0.39256076072560914,Blk 341 Ang Mo Kio Ave 1,0.36498759666497216,6.2478624168487
333 ANG MO KIO AVE 1,560333,1.361342556,103.8516986,333 ANG MO KIO AVENUE 1 TECK GHEE VIEW SINGAPORE 560333,"(1.361342556, 103.8516986)",Ang Mo Kio,0.9935449094895017,AMKHub    Singapore ,0.9504716163532139,G8 MART PTE. LTD.,0.4710135421256474,Blk 409 Ang Mo Kio Ave 10,0.4378441699695615,6.160983718073197
156 ANG MO KIO AVE 4,560156,1.375495196,103.8399475,156 ANG MO KIO AVENUE 4 YIO CHU KANG GROVE SINGAPORE 560156,"(1.375495196, 103.8399475)",Yio Chu Kang,0.8899199561878282,Broadway   Plaza    Singapore ,0.7780477408723628,COLD STORAGE SINGAPORE (1983) PTE LTD,0.1537195420360061,Mayflower Market & Food Centre,0.12986106564415895,7.372569671699589
152 ANG MO KIO AVE 5,560152,1.376687626,103.8401595,152 ANG MO KIO AVENUE 5 YIO CHU KANG GROVE SINGAPORE 560152,"(1.376687626, 103.8401595)",Yio Chu Kang,0.7740448630718882,Broadway   Plaza    Singapore ,0.8347794561427284,COLD STORAGE SINGAPORE (1983) PTE LTD,0.288369751307562,Mayflower Market & Food Centre,0.2567931935681489,7.507081353301165
178 ANG MO KIO AVE 4,560178,1.376193199,103.8370382,178 ANG MO KIO AVENUE 4 KEBUN BARU LINK 2 SINGAPORE 560178,"(1.376193199, 103.8370382)",Yio Chu Kang,1.0733581783463222,Broadway   Plaza    Singapore ,1.1003191579338225,COLD STORAGE SINGAPORE (1983) PTE LTD,0.3713731917868307,Mayflower Market & Food Centre,0.30303860230198604,7.416002242941113
180 ANG MO KIO AVE 5,560180,1.376677064,103.838361,180 ANG MO KIO AVENUE 5 PCF SPARKLETOTS PRESCHOOL @ KEBUN BARU 180 (CC) SINGAPORE 560180,"(1.376677064, 103.838361)",Yio Chu Kang,0.9231334269144338,Broadway   Plaza    Singapore ,0.997009312210922,COLD STORAGE SINGAPORE (1983) PTE LTD,0.31757326466923,Mayflower Market & Food Centre,0.2531108102995328,7.4830625026492275
209 ANG MO KIO AVE 3,560209,1.368970789,103.8432845,209 ANG MO KIO AVENUE 3 MY FIRST SKOOL SINGAPORE 560209,"(1.368970789, 103.8432845)",Ang Mo Kio,0.7104554379728416,Broadway   Plaza    Singapore ,0.4451058054309123,SHENG SIONG SUPERMARKET PTE LTD,0.1361690298369199,Blk 226H Ang Mo Kio Street 22,0.40065334510173783,6.715629885753289
231 ANG MO KIO AVE 3,560231,1.368561036,103.8375252,231 ANG MO KIO AVENUE 3 KEBUN BARU PALM VIEW SINGAPORE 560231,"(1.368561036, 103.8375252)",Ang Mo Kio,1.35078565179024,Broadway   Plaza    Singapore ,1.0113957508615476,SHENG SIONG SUPERMARKET PTE LTD,0.14235390189190944,Blk 226D Ang Mo Kio Ave 1,0.2650225045112002,6.57583094532486
254 ANG MO KIO AVE 4,560254,1.37020344,103.8346877,254 ANG MO KIO AVENUE 4 KEBUN BARU VIEW SINGAPORE 560254,"(1.37020344, 103.8346877)",Ang Mo Kio,1.6564851972048602,Broadway   Plaza    Singapore ,1.26931266227307,SHENG SIONG SUPERMARKET PTE LTD,0.37307097558234226,Blk 226D Ang Mo Kio Ave 1,0.6225952971441764,6.7338848136218274
103 ANG MO KIO AVE 3,560103,1.371016578,103.8393048,103 ANG MO KIO AVENUE 3 KEBUN BARU HEIGHTS SINGAPORE 560103,"(1.371016578, 103.8393048)",Ang Mo Kio,1.148419305292095,Broadway   Plaza    Singapore ,0.7483707541431861,COLD STORAGE SINGAPORE (1983) PTE LTD,0.3497403012156314,Mayflower Market & Food Centre,0.39557134216322437,6.869536242198376
105 ANG MO KIO AVE 4,560105,1.372313283,103.8376011,105 ANG MO KIO AVENUE 4 KEBUN BARU HEIGHTS SINGAPORE 560105,"(1.372313283, 103.8376011)",Yio Chu Kang,1.32930085346106,Broadway   Plaza    Singapore ,0.9316787619649103,COLD STORAGE SINGAPORE (1983) PTE LTD,0.3071325513308148,Mayflower Market & Food Centre,0.30976487321408586,6.9918640057783445
344 ANG MO KIO AVE 3,560344,1.367977051,103.8492648,344 ANG MO KIO AVENUE 3 TECK GHEE EVERGREEN SINGAPORE 560344,"(1.367977051, 103.8492648)",Ang Mo Kio,0.23053863688339746,AMKHub    Singapore ,0.16768718689837397,NTUC Fairprice Co-operative Ltd,0.1524587309583256,Blk 341 Ang Mo Kio Ave 1,0.4783410257522932,6.7699209285260835
324 ANG MO KIO AVE 3,560324,1.368333922,103.8468792,324 ANG MO KIO AVENUE 3 ANG MO KIO 31 SINGAPORE 560324,"(1.368333922, 103.8468792)",Ang Mo Kio,0.35500939118708663,AMKHub    Singapore ,0.2037957196991225,NTUC Fairprice Co-operative Ltd,0.22812487285896463,Blk 724 Ang Mo Kio Ave 6,0.4314619582100452,6.735988629343094
120 ANG MO KIO AVE 3,560120,1.370047397,103.8445948,120 ANG MO KIO AVENUE 3 SINGAPORE 560120,"(1.370047397, 103.8445948)",Ang Mo Kio,0.5550661412486503,Broadway   Plaza    Singapore ,0.26004263488912216,SHENG SIONG SUPERMARKET PTE LTD,0.13228572606755445,Blk 724 Ang Mo Kio Ave 6,0.32081701054183276,6.86239199473173
124 ANG MO KIO AVE 6,560124,1.370888391,103.8447645,124 ANG MO KIO AVENUE 6 JAMIYAH CHILD CARE CENTRE SINGAPORE 560124,"(1.370888391, 103.8447645)",Ang Mo Kio,0.5447229855342566,Broadway   Plaza    Singapore ,0.1779130258298174,SHENG SIONG SUPERMARKET PTE LTD,0.16917244201516096,Blk 724 Ang Mo Kio Ave 6,0.2433913231631061,6.957781183965757
414 ANG MO KIO AVE 10,560414,1.363904664,103.8539138,414 ANG MO KIO AVENUE 10 TECK GHEE HEARTLANDS SINGAPORE 560414,"(1.363904664, 103.8539138)",Ang Mo Kio,0.8332986993006131,AMKHub    Singapore ,0.849094056829119,G8 MART PTE. LTD.,0.1953057157569178,Blk 409 Ang Mo Kio Ave 10,0.2052881014755945,6.5171143161716785
438 ANG MO KIO AVE 10,560438,1.366970817,103.8539066,438 ANG MO KIO AVENUE 10 CHONG BOON RISE SINGAPORE 560438,"(1.366970817, 103.8539066)",Ang Mo Kio,0.5880496082230131,AMKHub    Singapore ,0.6561634174623397,G8 MART PTE. LTD.,0.2050220580147249,Blk 453A Ang Mo Kio Ave 10,0.3062676656911354,6.833228762139597
427 ANG MO KIO AVE 3,560427,1.369311859,103.8545506,427 ANG MO KIO AVENUE 3 CHONG BOON HEIGHTS SINGAPORE 560427,"(1.369311859, 103.8545506)",Ang Mo Kio,0.5573291982631601,AMKHub    Singapore ,0.6766250159552181,COLD STORAGE SINGAPORE (1983) PTE LTD,0.3778946089966455,Blk 453A Ang Mo Kio Ave 10,0.23295624132988962,7.101807588590263
428 ANG MO KIO AVE 3,560428,1.368939065,103.8544123,428 ANG MO KIO AVENUE 3 CHONG BOON HEIGHTS SINGAPORE 560428,"(1.368939065, 103.8544123)",Ang Mo Kio,0.5497113135199487,AMKHub    Singapore ,0.6621550048490883,COLD STORAGE SINGAPORE (1983) PTE LTD,0.41621767086428685,Blk 453A Ang Mo Kio Ave 10,0.22913453068993753,7.05759945693244
473 ANG MO KIO AVE 10,560473,1.363053809,103.856846,473 ANG MO KIO AVENUE 10 TECK GHEE HORIZON SINGAPORE 560473,"(1.363053809, 103.856846)",Ang Mo Kio,1.118857403011954,myVillage Singapore,0.9407245278349383,G8 MART PTE. LTD.,0.5030757878498419,Blk 409 Ang Mo Kio Ave 10,0.1671275037423372,6.5626562911012165
573 ANG MO KIO AVE 3,560573,1.37056144,103.8548231,573 ANG MO KIO AVENUE 3 CHENG SAN COURT SINGAPORE 560573,"(1.37056144, 103.8548231)",Ang Mo Kio,0.5849999167936373,AMKHub    Singapore ,0.7216574146357123,COLD STORAGE SINGAPORE (1983) PTE LTD,0.2538804239250404,Blk 527 Ang Mo Kio Ave 10,0.26996302297829444,7.242377122196645
585 ANG MO KIO AVE 3,560585,1.370597561,103.852367,585 ANG MO KIO AVENUE 3 CHENG SAN COURT SINGAPORE 560585,"(1.370597561, 103.852367)",Ang Mo Kio,0.31541500309873216,AMKHub    Singapore ,0.4588206783697475,COLD STORAGE SINGAPORE (1983) PTE LTD,0.28382396439610275,Blk 527 Ang Mo Kio Ave 10,0.3510432037638279,7.153209585241184
456 ANG MO KIO AVE 10,560456,1.36716072,103.8586585,456 ANG MO KIO AVENUE 10 TECK GHEE GRANDEUR SINGAPORE 560456,"(1.36716072, 103.8586585)",Ang Mo Kio,1.0574128099051603,myVillage Singapore,0.7436337684789316,G8 MART PTE. LTD.,0.6628074399690672,Blk 453A Ang Mo Kio Ave 10,0.28317048404614203,7.061625139751533
544 ANG MO KIO AVE 10,560544,1.373959619,103.8564714,544 ANG MO KIO AVENUE 10 CHENG SAN GREEN SINGAPORE 560544,"(1.373959619, 103.8564714)",Ang Mo Kio,0.8814288825930077,Jubilee   Square    Singapore ,1.0024454657805142,COLD STORAGE SINGAPORE (1983) PTE LTD,0.32193963298257866,Blk 527 Ang Mo Kio Ave 10,0.24964257052032265,7.660843856979635
640 ANG MO KIO AVE 6,560640,1.38003436,103.8436067,640 ANG MO KIO AVENUE 6 YIO CHU KANG HEIGHTS SINGAPORE 560640,"(1.38003436, 103.8436067)",Yio Chu Kang,0.2417503348686941,Broadway   Plaza    Singapore ,0.938105985488034,COLD STORAGE SINGAPORE (1983) PTE LTD,0.7878675217097187,Blk 628 Ang Mo Kio Ave 4,0.3432279161580678,7.931999945978093
638 ANG MO KIO AVE 6,560638,1.380457054,103.8435706,638 ANG MO KIO AVENUE 6 YIO CHU KANG HEIGHTS SINGAPORE 560638,"(1.380457054, 103.8435706)",Yio Chu Kang,0.209172280084916,Broadway   Plaza    Singapore ,0.9843904756951455,COLD STORAGE SINGAPORE (1983) PTE LTD,0.8252639895150722,Blk 628 Ang Mo Kio Ave 4,0.3272114227074837,7.977656992065434
646 ANG MO KIO AVE 6,560646,1.379395177,103.8437636,646 ANG MO KIO AVENUE 6 ANG MO KIO 61 SINGAPORE 560646,"(1.379395177, 103.8437636)",Yio Chu Kang,0.29334200254997483,Broadway   Plaza    Singapore ,0.8649988729912022,COLD STORAGE SINGAPORE (1983) PTE LTD,0.7403915992565723,Blk 628 Ang Mo Kio Ave 4,0.38750231287619735,7.864947744902445
150 ANG MO KIO AVE 5,560150,1.376806785,103.842018,150 ANG MO KIO AVENUE 5 YIO CHU KANG GROVE SINGAPORE 560150,"(1.376806785, 103.842018)",Yio Chu Kang,0.6389415936578559,Broadway   Plaza    Singapore ,0.6976051631905014,COLD STORAGE SINGAPORE (1983) PTE LTD,0.3947824049916042,Mayflower Market & Food Centre,0.3971220722827646,7.549287027324334
179 ANG MO KIO AVE 5,560179,1.376904181,103.8362181,179 ANG MO KIO AVENUE 5 KEBUN BARU LINK 2 SINGAPORE 560179,"(1.376904181, 103.8362181)",Yio Chu Kang,1.1083809243878413,Broadway   Plaza    Singapore ,1.2170510517643292,COLD STORAGE SINGAPORE (1983) PTE LTD,0.4919177306979577,Mayflower Market & Food Centre,0.42344659710910076,7.487930314638407
336 ANG MO KIO AVE 1,560336,1.363575651,103.8518712,336 ANG MO KIO AVENUE 1 TECK GHEE VIEW SINGAPORE 560336,"(1.363575651, 103.8518712)",Ang Mo Kio,0.7607250224162809,AMKHub    Singapore ,0.7363938108129661,G8 MART PTE. LTD.,0.23512015771230996,Blk 409 Ang Mo Kio Ave 10,0.399125975680444,6.39969195954423
335 ANG MO KIO AVE 1,560335,1.363209968,103.8506906,335 ANG MO KIO AVENUE 1 TECK GHEE VIEW SINGAPORE 560335,"(1.363209968, 103.8506906)",Ang Mo Kio,0.7676463836319416,AMKHub    Singapore ,0.7163093016305081,G8 MART PTE. LTD.,0.34998123333320547,Blk 341 Ang Mo Kio Ave 1,0.3000472374575755,6.316259467646412
401 ANG MO KIO AVE 10,560401,1.361017656,103.8553876,401 ANG MO KIO AVENUE 10 SINGAPORE 560401,"(1.361017656, 103.8553876)",Ang Mo Kio,1.1911297993237795,myVillage Singapore,1.167906690306891,G8 MART PTE. LTD.,0.5551176671806747,Blk 409 Ang Mo Kio Ave 10,0.19475200083802638,6.288814824680477
439 ANG MO KIO AVE 10,560439,1.366291979,103.8534963,439 ANG MO KIO AVENUE 10 SINGAPORE 560439,"(1.366291979, 103.8534963)",Ang Mo Kio,0.6008810384236828,AMKHub    Singapore ,0.6492190966755869,G8 MART PTE. LTD.,0.11683501670396834,Blk 453A Ang Mo Kio Ave 10,0.38429772429676673,6.746343836537478
430 ANG MO KIO AVE 3,560430,1.368992878,103.8527613,430 ANG MO KIO AVENUE 3 CHONG BOON HEIGHTS SINGAPORE 560430,"(1.368992878, 103.8527613)",Ang Mo Kio,0.3709544646452101,AMKHub    Singapore ,0.4785802333952553,G8 MART PTE. LTD.,0.4019153467435439,Blk 453A Ang Mo Kio Ave 10,0.40777223368902843,6.999249011322186
460 ANG MO KIO AVE 10,560460,1.366339477,103.8591223,460 ANG MO KIO AVENUE 10 TECK GHEE GRANDEUR SINGAPORE 560460,"(1.366339477, 103.8591223)",Ang Mo Kio,1.1363360952987118,myVillage Singapore,0.6709703344193393,NTUC Fairprice Co-operative Ltd,0.6749838464340788,Blk 453A Ang Mo Kio Ave 10,0.37357228848623575,7.001559637615605
459 ANG MO KIO AVE 10,560459,1.367019645,103.8593772,459 ANG MO KIO AVENUE 10 TECK GHEE GRANDEUR SINGAPORE 560459,"(1.367019645, 103.8593772)",Ang Mo Kio,1.138357075759252,myVillage Singapore,0.6627657363448036,NTUC Fairprice Co-operative Ltd,0.6650340502732929,Blk 453A Ang Mo Kio Ave 10,0.3627111706995273,7.0819678133798485
716 ANG MO KIO AVE 6,560716,1.371477831,103.8458688,716 ANG MO KIO AVENUE 6 SINGAPORE 560716,"(1.371477831, 103.8458688)",Ang Mo Kio,0.44387943551387754,Broadway   Plaza    Singapore ,0.05231641798953398,NTUC Fairprice Co-operative Ltd,0.13517879103767522,Blk 724 Ang Mo Kio Ave 6,0.10784950855242484,7.048557565489202
545 ANG MO KIO AVE 10,560545,1.373179219,103.8562945,545 ANG MO KIO AVENUE 10 CHENG SAN GREEN SINGAPORE 560545,"(1.373179219, 103.8562945)",Ang Mo Kio,0.8238982899217911,Jubilee   Square    Singapore ,0.9677123757376683,COLD STORAGE SINGAPORE (1983) PTE LTD,0.2737202850599885,Blk 527 Ang Mo Kio Ave 10,0.20539939968467988,7.57283927123547
620 ANG MO KIO AVE 9,560620,1.382440829,103.8395464,620 ANG MO KIO AVENUE 9 SINGAPORE 560620,"(1.382440829, 103.8395464)",Yio Chu Kang,0.6023834239648644,Broadway   Plaza    Singapore ,1.3692322680443438,COLD STORAGE SINGAPORE (1983) PTE LTD,0.9230952330509202,Blk 628 Ang Mo Kio Ave 4,0.20182641108760385,8.134275111079406
622 ANG MO KIO AVE 9,560622,1.382064342,103.8397419,622 ANG MO KIO AVENUE 9 SINGAPORE 560622,"(1.382064342, 103.8397419)",Yio Chu Kang,0.5769062903243418,Broadway   Plaza    Singapore ,1.3221841439081732,COLD STORAGE SINGAPORE (1983) PTE LTD,0.8811569359528314,Blk 628 Ang Mo Kio Ave 4,0.15584639894841043,8.095078278854459
259 ANG MO KIO AVE 2,560259,1.368581482,103.8315578,259 ANG MO KIO AVENUE 2 THE CLOVER @ KEBUN BARU SINGAPORE 560259,"(1.368581482, 103.8315578)",Ang Mo Kio,2.010713969509184,Thomson   Plaza    Singapore ,1.591106746826786,COLD STORAGE SINGAPORE (1983) PTE LTD,0.5440987382677768,Sembawang Hill Food Centre,0.5099828129287259,6.544512617393248
101 ANG MO KIO AVE 3,560101,1.370261584,103.8394679,101 ANG MO KIO AVENUE 3 KEBUN BARU HEIGHTS SINGAPORE 560101,"(1.370261584, 103.8394679)",Ang Mo Kio,1.1252911338292106,Broadway   Plaza    Singapore ,0.7468115553760952,SHENG SIONG SUPERMARKET PTE LTD,0.42764124336630743,Blk 226H Ang Mo Kio Street 22,0.3512686466759241,6.788581736959494
620 BEDOK RESERVOIR RD,470620,1.33433432,103.9177126,620 BEDOK RESERVOIR ROAD PCF SPARKLETOTS PRESCHOOL @ EUNOS 620 (CC) SINGAPORE 470620,"(1.33433432, 103.9177126)",Bedok North,0.11053982599623928,Djitsun   Mall   Bedok    Singapore ,1.6110644471916338,COLD STORAGE SINGAPORE (1983) PTE LTD,0.34390417278784624,Blk 630 Bedok Reservoir Road,0.42717984021969546,9.961124107376246
534 BEDOK NTH ST 3,460534,1.333042939,103.9247742,534 BEDOK NORTH STREET 3 MORAL STUDENT CARE CENTRE (BEDOK NORTH) SINGAPORE 460534,"(1.333042939, 103.9247742)",Bedok North,0.786955653017002,Djitsun   Mall   Bedok    Singapore ,0.9446784014102951,SHENG SIONG SUPERMARKET PTE LTD,0.10753607095285157,Blk 538 Bedok North Street 3,0.14273686176461228,10.682343111806297
18 BEDOK STH RD,460018,1.320625049,103.9347342,18 BEDOK SOUTH ROAD SINGAPORE 460018,"(1.320625049, 103.9347342)",Bedok,0.630831134368567,Bedok   Point    Singapore ,0.5328006081886669,PRIME SUPERMARKET (1996) PTE LTD,0.011328501262539791,Blk 16 Bedok South Road,0.0833481384432511,11.533998736666387
28 NEW UPP CHANGI RD,460028,1.323705317,103.9349928,28 NEW UPPER CHANGI ROAD T-NET CLUB @ BEDOK SINGAPORE 460028,"(1.323705317, 103.9349928)",Bedok,0.533560558508943,Bedok   Point    Singapore ,0.31456183532958043,PRIME SUPERMARKET (1996) PTE LTD,0.3542455882413202,Blk 16 Bedok South Road,0.3603086295384001,11.60348308482604
29 NEW UPP CHANGI RD,464029,1.323958134,103.9363413,29 NEW UPPER CHANGI ROAD SINGAPORE 464029,"(1.323958134, 103.9363413)",Bedok,0.6822094717763377,Bedok   Point    Singapore ,0.4497882167935323,PRIME SUPERMARKET (1996) PTE LTD,0.4198019905424655,Blk 16 Bedok South Road,0.3963507734220127,11.755806843929527
30 NEW UPP CHANGI RD,461030,1.323526787,103.9364239,30 NEW UPPER CHANGI ROAD PCF SPARKLETOTS PRESCHOOL @ BEDOK BLK 30 (KN) SINGAPORE 461030,"(1.323526787, 103.9364239)",Bedok,0.6937053856393066,Bedok   Point    Singapore ,0.4709182058820607,PRIME SUPERMARKET (1996) PTE LTD,0.3811127457023827,Blk 16 Bedok South Road,0.35266474200302755,11.758550587835158
75 BEDOK NTH RD,460075,1.327914779,103.9421444,75 BEDOK NORTH ROAD SINGAPORE 460075,"(1.327914779, 103.9421444)",Tanah Merah,0.48654219482041294,East   Village    Singapore ,0.6226563187100976,NTUC Fairprice Co-operative Ltd,0.4122240656558361,Blk 58 New Upper Changi Road,0.4365124950300041,12.459151530230296
76 BEDOK NTH RD,460076,1.328306499,103.9420657,76 BEDOK NORTH ROAD PCF SPARKLETOTS PRESCHOOL @ FENGSHAN 76 (CC) SINGAPORE 460076,"(1.328306499, 103.9420657)",Tanah Merah,0.5029873844869202,East   Village    Singapore ,0.6001372619454438,NTUC Fairprice Co-operative Ltd,0.45416857895013907,Blk 58 New Upper Changi Road,0.47685095084810397,12.457667956251136
501 BEDOK NTH ST 3,460501,1.331640712,103.9311677,501 BEDOK NORTH STREET 3 KAKI BUKIT VILLE SINGAPORE 460501,"(1.331640712, 103.9311677)",Bedok Reservoir,0.5900861437619314,Djitsun   Mall   Bedok    Singapore ,0.6451448969682136,MELON SUPERMARKET PTE LTD,0.10746660592739109,Blk 511 Bedok North Street 3,0.19252474149378937,11.33860813815266
502 BEDOK NTH ST 3,460502,1.331245062,103.9312443,502 BEDOK NORTH STREET 3 KAKI BUKIT VILLE SINGAPORE 460502,"(1.331245062, 103.9312443)",Bedok Reservoir,0.6285543330338177,Djitsun   Mall   Bedok    Singapore ,0.6054019382625222,MELON SUPERMARKET PTE LTD,0.14708942904210898,Blk 511 Bedok North Street 3,0.23720992676926958,11.337558584246247
503 BEDOK NTH ST 3,460503,1.331488468,103.9324654,503 BEDOK NORTH STREET 3 MY FIRST SKOOL SINGAPORE 460503,"(1.331488468, 103.9324654)",Bedok Reservoir,0.5717850846321064,Djitsun   Mall   Bedok    Singapore ,0.6829399125588781,COLD STORAGE SINGAPORE (1983) PTE LTD,0.2326339170571375,Blk 511 Bedok North Street 3,0.28193315354522214,11.47595707106058
504 BEDOK NTH ST 3,460504,1.331880003,103.9323894,504 BEDOK NORTH STREET 3 KAKI BUKIT VILLE SINGAPORE 460504,"(1.331880003, 103.9323894)",Bedok Reservoir,0.5297154587244588,Djitsun   Mall   Bedok    Singapore ,0.7180704539774205,COLD STORAGE SINGAPORE (1983) PTE LTD,0.1955145143499718,Blk 511 Bedok North Street 3,0.24601486911967946,11.47696391235627
2 BEDOK STH AVE 1,460002,1.321301188,103.9332996,2 BEDOK SOUTH AVENUE 1 SINGAPORE 460002,"(1.321301188, 103.9332996)",Bedok,0.4596673301432991,Bedok   Point    Singapore ,0.40225490671587294,PRIME SUPERMARKET (1996) PTE LTD,0.18414343481439152,Blk 16 Bedok South Road,0.25753905466452437,11.383669889872333
20 CHAI CHEE RD,461020,1.326272712,103.9228853,20 CHAI CHEE ROAD PING-AN GARDENS SINGAPORE 461020,"(1.326272712, 103.9228853)",Bedok,0.8506312352917351,Bedok   Mall    Singapore ,0.7288593319216369,Teo Bobby,0.2356399976301888,Blk 538 Bedok North Street 3,0.6610154657696953,10.318320479359427
21 CHAI CHEE RD,461021,1.325778506,103.9224247,21 CHAI CHEE ROAD PING-AN GARDENS SINGAPORE 461021,"(1.325778506, 103.9224247)",Bedok,0.8861674919526318,Bedok   Mall    Singapore ,0.7688921169346149,Teo Bobby,0.24411013837274698,Blk 538 Bedok North Street 3,0.7315066997067948,10.258238295378675
59 CHAI CHEE RD,460059,1.324889163,103.9202467,59 CHAI CHEE ROAD PING-AN GARDENS SINGAPORE 460059,"(1.324889163, 103.9202467)",Kembangan,0.8723175020784142,Bedok   Mall    Singapore ,1.0029071902854152,Teo Bobby,0.45861389654330853,Blk 538 Bedok North Street 3,0.9375026092699877,10.00275965727147
58 CHAI CHEE DR,460058,1.325960771,103.9197331,58 CHAI CHEE DRIVE MINI WORLD CHILD CARE & DEVELOPMENT CENTRE PTE LTD SINGAPORE 460058,"(1.325960771, 103.9197331)",Kembangan,0.8916374390835694,Bedok   Mall    Singapore ,1.068126779941454,Teo Bobby,0.5324849094670308,Blk 538 Bedok North Street 3,0.8801720384815829,9.967376106508766
55 CHAI CHEE DR,460055,1.326848469,103.9190156,55 CHAI CHEE DRIVE PING-AN GARDENS SINGAPORE 460055,"(1.326848469, 103.9190156)",Kembangan,0.8990778807987939,Bedok   Mall    Singapore ,1.1628299723453612,Teo Bobby,0.6389259999237921,Blk 538 Bedok North Street 3,0.8703766933272561,9.907437911972295
22 BEDOK STH AVE 1,460022,1.322831737,103.9328522,22 BEDOK SOUTH AVENUE 1 SINGAPORE 460022,"(1.322831737, 103.9328522)",Bedok,0.323634761178807,Bedok   Point    Singapore ,0.22507580127874724,SHENG SIONG SUPERMARKET PTE LTD,0.2794950525781629,Blk 208B New Upper Changi Road,0.33375676150575806,11.354837897621184
105 BEDOK NTH AVE 4,460105,1.333722809,103.9365177,105 BEDOK NORTH AVENUE 4 PEARL GARDEN SINGAPORE 460105,"(1.333722809, 103.9365177)",Bedok Reservoir,0.4988888790213123,Bedok   Point    Singapore ,1.093316781609872,NTUC Fairprice Co-operative Ltd,0.2076114483885419,Blk 85 Bedok North Street 4,0.31530308183847633,11.969602510320273
104 BEDOK NTH AVE 4,460104,1.333298521,103.9366015,104 BEDOK NORTH AVENUE 4 PEARL GARDEN SINGAPORE 460104,"(1.333298521, 103.9366015)",Bedok Reservoir,0.5371021313202806,Bedok   Point    Singapore ,1.0548021718752139,NTUC Fairprice Co-operative Ltd,0.18398619151968476,Blk 85 Bedok North Street 4,0.2815421756579827,11.968263627053421
107 BEDOK NTH RD,460107,1.332317407,103.9363013,107 BEDOK NORTH ROAD FENGSHAN ESTATE SINGAPORE 460107,"(1.332317407, 103.9363013)",Bedok Reservoir,0.5960454458122852,Bedok   Point    Singapore ,0.9424265105490214,SHENG SIONG SUPERMARKET PTE LTD,0.11656915841215638,Blk 85 Bedok North Street 4,0.27893291849820767,11.912223369826147
110 BEDOK NTH RD,460110,1.332472064,103.9348605,110 BEDOK NORTH ROAD FENGSHAN ESTATE SINGAPORE 460110,"(1.332472064, 103.9348605)",Bedok Reservoir,0.49979377775877215,Bedok   Point    Singapore ,0.8963080753447334,SHENG SIONG SUPERMARKET PTE LTD,0.251007391794644,Blk 85 Bedok North Street 4,0.44001728863382744,11.759393244988525
69 BEDOK STH AVE 3,460069,1.319350264,103.9436324,69 BEDOK SOUTH AVENUE 3 SIGLAP LUCKY VALLEY SINGAPORE 460069,"(1.319350264, 103.9436324)",Tanah Merah,0.9398470275921148,Bedok   Point    Singapore ,1.3895824264334242,NTUC Fairprice Co-operative Ltd,0.5912247173785689,Blk 58 New Upper Changi Road,0.5972885952979757,12.505204357993588
