,address,postal_code,latitude,longitude,full_address,coordinates,nearest_MRT,MRT_distance,nearest_Mall,Mall_distance,nearest_Market,Market_distance,nearest_Hawker,Hawker_distance,CBD_distance
5187,535A SERANGOON NTH AVE 4,551535,1.373565354,103.8745372,535A SERANGOON NORTH AVENUE 4 SINGAPORE 551535,"(1.3735653540000001, 103.87453719999999)",Kovan,1.89778764,Hougang 1    Singapore ,0.58719178,PRIME SUPERMARKET (1996) PTE LTD,0.347101698,Chomp Chomp Food Centre,1.36508693,10.27815401
5188,496C TAMPINES ST 43,526496,1.362152445,103.950374,496C TAMPINES STREET 43 SINGAPORE 526496,"(1.362152445, 103.950374)",Tampines East,0.862023352,White   Sands    Singapore ,1.129225245,NTUC Fairprice Co-operative Ltd,0.367363263,Blk 137 Tampines Street 11,1.93014146,14.00088901
5189,496D TAMPINES AVE 9,520496,1.361626114,103.9499918,496D TAMPINES AVENUE 9 HDB PUBLIC SHELTERS SINGAPORE 520496,"(1.361626114, 103.94999179999999)",Tampines East,0.848774814,Tampines 1    Singapore ,1.058716511,NTUC Fairprice Co-operative Ltd,0.377325558,Blk 137 Tampines Street 11,1.860917687,13.93126877
5190,413 YISHUN RING RD,760413,1.42503009,103.846676,413 YISHUN RING ROAD YISHUN LINK COMMUNITY CENTRE SINGAPORE 760413,"(1.42503009, 103.846676)",Yishun,1.391988021,Wisteria   Mall    Singapore ,0.988339001,NTUC Fairprice Co-operative Ltd,0.056488611,Chong Pang City Wet Market & Food Centre,2.170559865,15.68934005
5191,9 BEDOK STH AVE 2,460009,1.323209742,103.936904,9 BEDOK SOUTH AVENUE 2 SINGAPORE 460009,"(1.323209742, 103.936904)",Bedok,0.750438899,Bedok   Point    Singapore ,0.532712374,PRIME SUPERMARKET (1996) PTE LTD,0.381467983,Blk 16 Bedok South Road,0.340611354,10.43533777
5192,10E BEDOK STH AVE 2,464010,1.321620093,103.937041,10E BEDOK SOUTH AVENUE 2 SINGAPORE 464010,"(1.321620093, 103.93704100000001)",Bedok,0.806271448,Bedok   Point    Singapore ,0.626990582,PRIME SUPERMARKET (1996) PTE LTD,0.280729536,Blk 16 Bedok South Road,0.214123983,10.37670619
5193,633 BEDOK RESERVOIR RD,410633,1.330388938,103.9052209,633 BEDOK RESERVOIR ROAD EUNOS TENAGA VILLE SINGAPORE 410633,"(1.330388938, 103.9052209)",Kaki Bukit,0.673407659,Paya   Lebar   Square    Singapore ,1.905449611,COLD STORAGE SINGAPORE (1983) PTE LTD,0.370351101,Blk 630 Bedok Reservoir Road,1.029118781,7.880625426
5194,635 BEDOK RESERVOIR RD,410635,1.330683729,103.904877,635 BEDOK RESERVOIR ROAD EUNOS TENAGA VILLE SINGAPORE 410635,"(1.330683729, 103.904877)",Ubi,0.667453785,Paya   Lebar   Square    Singapore ,1.900055296,COLD STORAGE SINGAPORE (1983) PTE LTD,0.33983661,Blk 630 Bedok Reservoir Road,1.056647439,7.873317844
5195,22 TIONG BAHRU RD,165022,1.285699484,103.8317118,22 TIONG BAHRU ROAD SINGAPORE 165022,"(1.285699484, 103.83171180000001)",Tiong Bahru,0.537178665,Tiong   Bahru   Plaza    Singapore ,0.467878826,NTUC Fairprice Co-operative Ltd,0.286085377,Tiong Bahru Market,0.137573465,2.219867382
5196,250 CHOA CHU KANG AVE 2,680250,1.379308978,103.7453652,250 CHOA CHU KANG AVENUE 2 SINGAPORE 680250,"(1.379308978, 103.7453652)",South View,0.110437069,Keat   Hong   Shopping   Centre    Singapore ,0.23478254,PRIME SUPERMARKET (1996) PTE LTD,0.234783426,Blk 254 Jurong East Street 24,4.066685793,15.8670299
5197,346 CHOA CHU KANG LOOP,680346,1.383589987,103.7449011,346 CHOA CHU KANG LOOP SINGAPORE 680346,"(1.383589987, 103.74490109999999)",Choa Chu Kang,0.213312587,Lot   One    Singapore ,0.168791524,NTUC Fairprice Co-operative Ltd,0.164479685,Blk 347 Jurong East Ave 1,4.506515732,16.22646247
5198,343 CHOA CHU KANG LOOP,680343,1.383417501,103.7456863,343 CHOA CHU KANG LOOP SINGAPORE 680343,"(1.383417501, 103.7456863)",Choa Chu Kang,0.269510411,Lot   One    Singapore ,0.19035313,NTUC Fairprice Co-operative Ltd,0.200970603,Blk 347 Jurong East Ave 1,4.517954913,16.14962976
5199,245 PASIR RIS ST 21,510245,1.371100122,103.9630468,245 PASIR RIS STREET 21 SINGAPORE 510245,"(1.3711001219999999, 103.9630468)",Pasir Ris,1.54172643,Loyang   Point    Singapore ,0.544699221,SHENG SIONG SUPERMARKET PTE LTD,0.482056329,Blk 137 Tampines Street 11,3.483267647,15.7232787
5200,504 SERANGOON NTH AVE 4,550504,1.373559941,103.8761885,504 SERANGOON NORTH AVENUE 4 WESLEY VINEYARD CHILDCARE LTD. SINGAPORE 550504,"(1.373559941, 103.8761885)",Kovan,1.788813516,Hougang 1    Singapore ,0.424266482,NTUC Fairprice Co-operative Ltd,0.428446618,Chomp Chomp Food Centre,1.490328585,10.32462549
5201,419 YISHUN AVE 11,760419,1.423788555,103.8473029,419 YISHUN AVENUE 11 SINGAPORE 760419,"(1.423788555, 103.84730290000002)",Yishun,1.511320009,Wisteria   Mall    Singapore ,0.932279623,NTUC Fairprice Co-operative Ltd,0.113811352,Chong Pang City Wet Market & Food Centre,2.285695282,15.54907088
5202,649 JLN TENAGA,410649,1.332371996,103.9061174,649 JALAN TENAGA SINGAPORE 410649,"(1.332371996, 103.90611740000001)",Kaki Bukit,0.444059809,Grantral   Mall    Singapore ,2.07162593,FRIENDS HYPERMART PTE. LTD.,0.542086574,Blk 630 Bedok Reservoir Road,0.886604817,8.100901239
5203,637 BEDOK RESERVOIR RD,410637,1.331066906,103.9039326,637 BEDOK RESERVOIR ROAD EUNOS TENAGA VILLE SINGAPORE 410637,"(1.331066906, 103.90393259999999)",Ubi,0.570509355,Grantral   Mall    Singapore ,1.847056027,COLD STORAGE SINGAPORE (1983) PTE LTD,0.259272385,Blk 630 Bedok Reservoir Road,1.148949665,7.823093447
5204,405 BT BATOK WEST AVE 7,650405,1.365764391,103.7453993,405 BUKIT BATOK WEST AVENUE 7 SINGAPORE 650405,"(1.365764391, 103.7453993)",Bukit Gombak,1.036758602,Keat   Hong   Shopping   Centre    Singapore ,1.303134185,NTUC Fairprice Co-operative Ltd,0.347009567,Blk 254 Jurong East Street 24,2.612314081,14.90052822
5205,406 BT BATOK WEST AVE 7,650406,1.365178267,103.7458132,406 BUKIT BATOK WEST AVENUE 7 SINGAPORE 650406,"(1.365178267, 103.7458132)",Bukit Gombak,0.957962878,Keat   Hong   Shopping   Centre    Singapore ,1.372639533,NTUC Fairprice Co-operative Ltd,0.308198361,Blk 254 Jurong East Street 24,2.566183684,14.82433168
5206,502 SERANGOON NTH AVE 4,550502,1.374487666,103.8764649,502 SERANGOON NORTH AVENUE 4 SINGAPORE 550502,"(1.3744876659999998, 103.87646490000002)",Hougang,1.818752779,Hougang 1    Singapore ,0.350100693,NTUC Fairprice Co-operative Ltd,0.354852466,Chomp Chomp Food Centre,1.585104818,10.43223753
5207,491A TAMPINES AVE 9,520491,1.362564744,103.9537829,491A TAMPINES AVENUE 9 SINGAPORE 520491,"(1.3625647440000002, 103.95378290000001)",Tampines East,0.720368213,White   Sands    Singapore ,1.17108695,NTUC Fairprice Co-operative Ltd,0.259712235,Blk 137 Tampines Street 11,2.127301433,14.32788742
5208,496F TAMPINES AVE 9,522496,1.360400473,103.9500341,496F TAMPINES AVENUE 9 SINGAPORE 522496,"(1.360400473, 103.9500341)",Tampines East,0.756414614,Tampines 1    Singapore ,0.974939503,NTUC Fairprice Co-operative Ltd,0.343814208,Blk 137 Tampines Street 11,1.734120047,13.85097837
5209,310 TAMPINES ST 32,520310,1.353463207,103.9571131,310 TAMPINES STREET 32 SINGAPORE 520310,"(1.353463207, 103.95711309999999)",Tampines East,0.365411045,Eastpoint   Mall    Singapore ,1.290165167,COLD STORAGE SINGAPORE (1983) PTE LTD,0.340699181,Blk 137 Tampines Street 11,1.63311604,14.04213445
5210,99C LOR 2 TOA PAYOH,312099,1.33901613,103.8474494,99C LORONG 2 TOA PAYOH TOA PAYOH PALM SPRING SINGAPORE 312099,"(1.33901613, 103.8474494)",Braddell,0.174974977,HDB   Hub   Singapore ,0.767532334,NTUC Fairprice Co-operative Ltd,0.696493584,Blk 93 Toa Payoh Lorong 4,0.235879052,6.132884633
5211,415 YISHUN AVE 11,760415,1.424442637,103.8458701,415 YISHUN AVENUE 11 SINGAPORE 760415,"(1.4244426369999998, 103.84587009999998)",Yishun,1.336263575,Wisteria   Mall    Singapore ,0.882402218,NTUC Fairprice Co-operative Ltd,0.081199128,Chong Pang City Wet Market & Food Centre,2.110707897,15.62745947
5212,532 ANG MO KIO AVE 10,560532,1.373808515,103.8545942,532 ANG MO KIO AVENUE 10 CHENG SAN CENTRE SINGAPORE 560532,"(1.373808515, 103.85459420000001)",Ang Mo Kio,0.697634229,Jubilee   Square    Singapore ,0.795645039,COLD STORAGE SINGAPORE (1983) PTE LTD,0.15110982,Blk 527 Ang Mo Kio Ave 10,0.095318668,9.989675113
5213,403 BT BATOK WEST AVE 7,650403,1.365140402,103.7448651,403 BUKIT BATOK WEST AVENUE 7 SINGAPORE 650403,"(1.365140402, 103.7448651)",Bukit Gombak,1.031907388,Keat   Hong   Shopping   Centre    Singapore ,1.36866296,NTUC Fairprice Co-operative Ltd,0.412451608,Blk 254 Jurong East Street 24,2.527759785,14.9055374
5214,342 CHOA CHU KANG LOOP,680342,1.383941558,103.7464256,342 CHOA CHU KANG LOOP SINGAPORE 680342,"(1.383941558, 103.7464256)",Choa Chu Kang,0.286200292,Lot   One    Singapore ,0.182056005,NTUC Fairprice Co-operative Ltd,0.206375151,Blk 254 Jurong East Street 24,4.595044469,16.12989026
5215,350 CHOA CHU KANG CTRL,680350,1.383527841,103.7434692,350 CHOA CHU KANG CENTRAL SINGAPORE 680350,"(1.383527841, 103.7434692)",Choa Chu Kang,0.230191901,Lot   One    Singapore ,0.260965808,NTUC Fairprice Co-operative Ltd,0.237600944,Blk 347 Jurong East Ave 1,4.450148037,16.33850819
5216,104 HOUGANG AVE 1,530104,1.354784387,103.8903185,104 HOUGANG AVENUE 1 SINGAPORE 530104,"(1.3547843869999998, 103.8903185)",Kovan,0.831877399,Heartland   Mall    Singapore ,0.779636968,PRIME SUPERMARKET (1996) PTE LTD,0.126796226,Hougang Avenue 1 Block 105,0.107142824,8.96851209
5217,840 JURONG WEST ST 81,640840,1.344019655,103.6922409,840 JURONG WEST STREET 81 HDB PUBLIC SHELTERS SINGAPORE 640840,"(1.344019655, 103.69224090000002)",Pioneer,0.91318594,Pioneer   Mall    Singapore ,0.609658294,PRIME SUPERMARKET LIMITED?,0.258787152,Boon Lay Place Market and Food Village,2.338775149,18.93098571
5218,843 JURONG WEST ST 81,640843,1.344190398,103.6940369,843 JURONG WEST STREET 81 SINGAPORE 640843,"(1.344190398, 103.6940369)",Pioneer,0.819239387,Pioneer   Mall    Singapore ,0.447657371,PRIME SUPERMARKET LIMITED?,0.385815093,Boon Lay Place Market and Food Village,2.138280195,18.75103945
5219,842 JURONG WEST ST 81,640842,1.344478546,103.6934788,842 JURONG WEST STREET 81 SINGAPORE 640842,"(1.344478546, 103.6934788)",Pioneer,0.877116353,Pioneer   Mall    Singapore ,0.516495215,PRIME SUPERMARKET LIMITED?,0.368615833,Boon Lay Place Market and Food Village,2.19823352,18.8204305
5220,569 PASIR RIS ST 51,510569,1.369653123,103.9491693,569 PASIR RIS STREET 51 SINGAPORE 510569,"(1.3696531230000002, 103.9491693)",Pasir Ris,0.398643815,White   Sands    Singapore ,0.299590667,SHENG SIONG SUPERMARKET PTE LTD,0.138658483,Blk 137 Tampines Street 11,2.702297831,14.43224746
5221,239 PASIR RIS ST 21,510239,1.373193235,103.9633846,239 PASIR RIS STREET 21 SINGAPORE 510239,"(1.373193235, 103.96338459999998)",Pasir Ris,1.560915003,Loyang   Point    Singapore ,0.761461862,RAW MARKET PTE. LTD.,0.388533647,Changi Village Hawker Centre,3.33189075,15.8970008
5222,243 PASIR RIS ST 21,510243,1.371552104,103.9629932,243 PASIR RIS STREET 21 SINGAPORE 510243,"(1.371552104, 103.9629932)",Pasir Ris,1.528881209,Loyang   Point    Singapore ,0.594346309,RAW MARKET PTE. LTD.,0.50865944,Changi Village Hawker Centre,3.470500489,15.74959366
5223,496G TAMPINES AVE 9,523496,1.360799228,103.9505734,496G TAMPINES AVENUE 9 HDB PUBLIC SHELTERS SINGAPORE 523496,"(1.360799228, 103.95057340000001)",Tampines East,0.738641479,Tampines 1    Singapore ,1.04950448,NTUC Fairprice Co-operative Ltd,0.288648762,Blk 137 Tampines Street 11,1.797058076,13.92552422
5224,491D TAMPINES ST 45,523491,1.362465411,103.9546848,491D TAMPINES STREET 45 HDB PUBLIC SHELTERS SINGAPORE 523491,"(1.3624654109999998, 103.9546848)",Tampines East,0.690008678,Loyang   Point    Singapore ,1.187924116,NTUC Fairprice Co-operative Ltd,0.294552023,Blk 137 Tampines Street 11,2.167788768,14.40080323
5225,306 TAMPINES ST 32,520306,1.352928055,103.9558671,306 TAMPINES STREET 32 SINGAPORE 520306,"(1.352928055, 103.95586709999999)",Tampines East,0.37862471,Eastpoint   Mall    Singapore ,1.191166449,YES SUPERMARKET PTE LTD,0.321079861,Blk 137 Tampines Street 11,1.484088246,13.89374868
5226,307 TAMPINES ST 32,520307,1.35297508,103.9563536,307 TAMPINES STREET 32 SINGAPORE 520307,"(1.35297508, 103.9563536)",Tampines East,0.383586585,Eastpoint   Mall    Singapore ,1.211387565,YES SUPERMARKET PTE LTD,0.373688159,Blk 137 Tampines Street 11,1.532769519,13.94176961
5227,493B TAMPINES AVE 9,521493,1.362265899,103.9520601,493B TAMPINES AVENUE 9 SINGAPORE 521493,"(1.362265899, 103.9520601)",Tampines East,0.763129047,White   Sands    Singapore ,1.143974948,NTUC Fairprice Co-operative Ltd,0.246369236,Blk 137 Tampines Street 11,2.01189681,14.15610029
5228,43 LOR 5 TOA PAYOH,310043,1.335938753,103.8542882,43 LORONG 5 TOA PAYOH HDB PUBLIC SHELTERS SINGAPORE 310043,"(1.335938753, 103.8542882)",Toa Payoh,0.857101321,HDB   Hub   Singapore ,0.89751379,SHENG SIONG SUPERMARKET PTE LTD,0.372402578,Blk 75 Toa Payoh Lorong 5,0.144100755,5.780906551
5229,99B LOR 2 TOA PAYOH,311099,1.338744965,103.8472528,99B LORONG 2 TOA PAYOH TOA PAYOH PALM SPRING SINGAPORE 311099,"(1.338744965, 103.84725279999999)",Braddell,0.201447352,HDB   Hub   Singapore ,0.736826988,NTUC Fairprice Co-operative Ltd,0.665535785,Blk 93 Toa Payoh Lorong 4,0.250801793,6.104513813
5230,101B LOR 2 TOA PAYOH,311101,1.339598845,103.8476054,101B LORONG 2 TOA PAYOH TOA PAYOH PALM SPRING SINGAPORE 311101,"(1.339598845, 103.8476054)",Braddell,0.119864469,HDB   Hub   Singapore ,0.833094447,LIN POH LING,0.757152522,Blk 93 Toa Payoh Lorong 4,0.246815741,6.196227121
5231,313 WOODLANDS ST 31,730313,1.430803873,103.7761724,313 WOODLANDS STREET 31 SINGAPORE 730313,"(1.4308038730000001, 103.77617240000001)",Marsiling,0.299166935,Marsiling   Mall    Singapore ,0.498594558,NTUC Fairprice Co-operative Ltd,0.301399277,Marsiling Lane Food Centre,1.425591149,18.35002296
5232,314 WOODLANDS ST 31,730314,1.431190724,103.7760741,314 WOODLANDS STREET 31 SINGAPORE 730314,"(1.4311907240000001, 103.77607409999999)",Marsiling,0.263772903,Marsiling   Mall    Singapore ,0.483050645,NTUC Fairprice Co-operative Ltd,0.266996374,Marsiling Lane Food Centre,1.383448361,18.39328043
5233,411 YISHUN RING RD,760411,1.425598908,103.8473139,411 YISHUN RING ROAD SEMBAWANG TOWN COUNCIL (YISHUN COLLECTION CENTRE) SINGAPORE 760411,"(1.4255989080000002, 103.8473139)",Yishun,1.436949517,Wisteria   Mall    Singapore ,1.081892449,COLD STORAGE SINGAPORE (1983) PTE LTD,0.078116506,Chong Pang City Wet Market & Food Centre,2.217156171,15.75024187
5234,271 CHOA CHU KANG AVE 2,680271,1.37869966,103.7425323,271 CHOA CHU KANG AVENUE 2 SINGAPORE 680271,"(1.37869966, 103.7425323)",South View,0.354018964,Keat   Hong   Shopping   Centre    Singapore ,0.248925837,ANG KEN CHUA,0.242150202,Blk 347 Jurong East Ave 1,3.907031407,16.05831439
5235,348 JURONG EAST AVE 1,600348,1.344566434,103.7310696,348 JURONG EAST AVENUE 1 YUHUA PLACE SINGAPORE 600348,"(1.344566434, 103.7310696)",Chinese Garden,0.290490531,Taman   Jurong   Shopping   Centre    Singapore ,1.599696417,NTUC Fairprice Co-operative Ltd,0.106459256,Blk 347 Jurong East Ave 1,0.100496263,14.99619945
5236,512 PASIR RIS ST 52,510512,1.375490495,103.9438915,512 PASIR RIS STREET 52 ELIAS PARKS ESTATE SINGAPORE 510512,"(1.375490495, 103.9438915)",Pasir Ris,0.65589571,Elias   Mall    Singapore ,0.402489241,GOLDEN BAMBOO BROS SUPERMART PTE LTD,0.40616647,Blk 137 Tampines Street 11,3.303890943,14.44612145
5237,237 PASIR RIS ST 21,510237,1.374079169,103.9628679,237 PASIR RIS STREET 21 SINGAPORE 510237,"(1.374079169, 103.9628679)",Pasir Ris,1.506404482,Loyang   Point    Singapore ,0.869471272,RAW MARKET PTE. LTD.,0.281056002,Changi Village Hawker Centre,3.328064923,15.91394978
5238,242 PASIR RIS ST 21,510242,1.371578106,103.9625076,242 PASIR RIS STREET 21 SINGAPORE 510242,"(1.3715781059999999, 103.9625076)",Pasir Ris,1.474956794,Loyang   Point    Singapore ,0.615397407,RAW MARKET PTE. LTD.,0.482924983,Blk 137 Tampines Street 11,3.491819855,15.70898156
5239,503 SERANGOON NTH AVE 4,550503,1.374001478,103.8765358,503 SERANGOON NORTH AVENUE 4 SINGAPORE 550503,"(1.374001478, 103.8765358)",Hougang,1.801566378,Hougang 1    Singapore ,0.365911176,NTUC Fairprice Co-operative Ltd,0.370270162,Chomp Chomp Food Centre,1.552250422,10.38221716
5240,493D TAMPINES ST 43,523493,1.362484629,103.9518382,493D TAMPINES STREET 43 HDB PUBLIC SHELTERS SINGAPORE 523493,"(1.3624846290000001, 103.9518382)",Tampines East,0.796546883,White   Sands    Singapore ,1.114860923,NTUC Fairprice Co-operative Ltd,0.279733143,Blk 137 Tampines Street 11,2.024127607,14.15163198
5241,493A TAMPINES AVE 9,520493,1.362558831,103.9524631,493A TAMPINES AVENUE 9 SINGAPORE 520493,"(1.3625588309999999, 103.95246309999999)",Tampines East,0.771106085,White   Sands    Singapore ,1.123530126,NTUC Fairprice Co-operative Ltd,0.259270111,Blk 137 Tampines Street 11,2.060239596,14.21145867
5242,304 TAMPINES ST 32,520304,1.352134009,103.9564388,304 TAMPINES STREET 32 SINGAPORE 520304,"(1.352134009, 103.95643879999999)",Tampines East,0.476649803,Eastpoint   Mall    Singapore ,1.125671634,YES SUPERMARKET PTE LTD,0.40628321,Blk 137 Tampines Street 11,1.494480511,13.89849624
5243,308 TAMPINES ST 32,520308,1.352867474,103.956735,308 TAMPINES STREET 32 SINGAPORE 520308,"(1.352867474, 103.956735)",Tampines East,0.407765995,Eastpoint   Mall    Singapore ,1.213543337,COLD STORAGE SINGAPORE (1983) PTE LTD,0.40359168,Blk 137 Tampines Street 11,1.563039098,13.97063954
5244,311 TAMPINES ST 33,520311,1.35330429,103.957435,311 TAMPINES STREET 33 SINGAPORE 520311,"(1.35330429, 103.957435)",Tampines East,0.39921097,Eastpoint   Mall    Singapore ,1.286671258,COLD STORAGE SINGAPORE (1983) PTE LTD,0.312904448,Blk 137 Tampines Street 11,1.654729812,14.06234755
5245,318 WOODLANDS ST 31,730318,1.431856203,103.7770637,318 WOODLANDS STREET 31 SINGAPORE 730318,"(1.4318562030000002, 103.7770637)",Marsiling,0.33371086,Marsiling   Mall    Singapore ,0.350546742,NTUC Fairprice Co-operative Ltd,0.340396648,Marsiling Lane Food Centre,1.305549454,18.40936758
5246,340 CHOA CHU KANG LOOP,680340,1.383753155,103.7455029,340 CHOA CHU KANG LOOP HDB PUBLIC SHELTERS SINGAPORE 680340,"(1.383753155, 103.7455029)",Choa Chu Kang,0.227237948,Lot   One    Singapore ,0.149330202,NTUC Fairprice Co-operative Ltd,0.158617956,Blk 347 Jurong East Ave 1,4.545994596,16.19004309
5247,833 JURONG WEST ST 81,640833,1.343744024,103.6943573,833 JURONG WEST STREET 81 SINGAPORE 640833,"(1.343744024, 103.6943573)",Pioneer,0.758845039,Pioneer   Mall    Singapore ,0.38952088,PRIME SUPERMARKET LIMITED?,0.382478689,Boon Lay Place Market and Food Village,2.106855403,18.7000876
5248,820 JURONG WEST ST 81,640820,1.346332296,103.6951884,820 JURONG WEST STREET 81 SINGAPORE 640820,"(1.346332296, 103.6951884)",Pioneer,0.997330109,Gek   Poh   Shopping   Centre    Singapore ,0.390134625,COLD STORAGE SINGAPORE (1983) PTE LTD,0.559619021,Boon Lay Place Market and Food Village,2.007033674,18.7183561
5249,829 JURONG WEST ST 81,640829,1.344977424,103.6938822,829 JURONG WEST STREET 81 SINGAPORE 640829,"(1.344977424, 103.6938822)",Pioneer,0.905223656,Pioneer   Mall    Singapore ,0.518108338,PRIME SUPERMARKET LIMITED?,0.439886567,Boon Lay Place Market and Food Village,2.151149642,18.7984809
5250,213 PASIR RIS ST 21,510213,1.368363612,103.9606601,213 PASIR RIS STREET 21 SINGAPORE 510213,"(1.3683636119999998, 103.96066009999998)",Pasir Ris,1.369660421,Loyang   Point    Singapore ,0.486599563,COLD STORAGE SINGAPORE (1983) PTE LTD,0.234574386,Blk 137 Tampines Street 11,3.081291921,15.32704611
5251,560 PASIR RIS ST 51,510560,1.366769999,103.9504255,560 PASIR RIS STREET 51 HDB PUBLIC SHELTERS SINGAPORE 510560,"(1.366769999, 103.9504255)",Pasir Ris,0.728768563,White   Sands    Singapore ,0.618329983,SHENG SIONG SUPERMARKET PTE LTD,0.427291405,Blk 137 Tampines Street 11,2.421833769,14.32954305
5252,232 PASIR RIS DR 4,510232,1.374721,103.9616719,232 PASIR RIS DRIVE 4 SINGAPORE 510232,"(1.3747209999999999, 103.9616719)",Pasir Ris,1.380457031,Downtown   East    Singapore ,0.936865041,RAW MARKET PTE. LTD.,0.133637006,Changi Village Hawker Centre,3.407323284,15.85614025
5253,227 PASIR RIS ST 21,510227,1.371668683,103.9617637,227 PASIR RIS STREET 21 SINGAPORE 510227,"(1.3716686830000002, 103.9617637)",Pasir Ris,1.391652087,Loyang   Point    Singapore ,0.659979823,RAW MARKET PTE. LTD.,0.447782924,Blk 137 Tampines Street 11,3.453704477,15.65043798
5254,247 PASIR RIS ST 21,510247,1.370682308,103.9625011,247 PASIR RIS STREET 21 HDB PUBLIC SHELTERS SINGAPORE 510247,"(1.3706823080000001, 103.9625011)",Pasir Ris,1.489962109,Loyang   Point    Singapore ,0.524838546,SHENG SIONG SUPERMARKET PTE LTD,0.466869733,Blk 137 Tampines Street 11,3.410059992,15.6468738
5255,493C TAMPINES ST 43,522493,1.361903734,103.9515387,493C TAMPINES STREET 43 SINGAPORE 522493,"(1.361903734, 103.9515387)",Tampines East,0.76023731,White   Sands    Singapore ,1.171937352,NTUC Fairprice Co-operative Ltd,0.249032186,Blk 137 Tampines Street 11,1.951625702,14.08562864
5256,315 TAMPINES ST 33,520315,1.3521417,103.9574479,315 TAMPINES STREET 33 SINGAPORE 520315,"(1.3521417, 103.9574479)",Tampines East,0.512953832,Eastpoint   Mall    Singapore ,1.168544777,COLD STORAGE SINGAPORE (1983) PTE LTD,0.379848414,Blk 137 Tampines Street 11,1.594615528,13.99314938
5257,495B TAMPINES ST 43,521495,1.362742361,103.9513306,495B TAMPINES STREET 43 SINGAPORE 521495,"(1.362742361, 103.95133059999999)",Tampines East,0.850540829,White   Sands    Singapore ,1.076124201,NTUC Fairprice Co-operative Ltd,0.334942419,Blk 137 Tampines Street 11,2.028935502,14.12499012
